Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"854","5581","2008-08-09 15:23:13","Simon Johnson","2016-10-06 15:29:20","http://www.ckwop.me.uk","Widnes, United Kingdom","","509","330","30","","","33","654"
"855","465","2008-08-09 17:08:20","Harpreet","2016-10-16 02:38:50","","","","75","28","4","","","","655"
"856","670","2008-08-09 17:19:32","theog","2016-10-14 22:27:52","","","","164","185","7","","","","656"
"859","1013","2008-08-09 18:03:12","David","2015-11-13 21:32:18","http://www.davidkasper.net","San Francisco, CA","<p>Senior Engineer at Mixbook.</p>

<p>Formerly Founder of Yobongo.</p>
","188","20","3","","","29","657"
"861","3099","2008-08-09 19:00:40","Camilo Díaz Repka","2016-10-16 04:13:55","http://codespeak.cc/blog/","Paraguay","","750","1193","64","","","31","658"
"863","11006","2008-08-09 19:07:26","Matt Dillard","2016-10-14 20:36:36","","Plano, TX","<p>I'm a software developer for Corepoint Health, where I regularly write code in C#, C++ and Flex to serve the health care IT industry.</p>

<p>I also spent several years working for Garmin, where I did Windows programming in C++ and Mac development in Cocoa.</p>

<p>Nowadays I spend my time away from work laughing with my wife and kids and getting to know my Creator a bit more each day.</p>
","638","770","24","","","37","659"
"868","552","2008-08-09 22:34:02","TT.","2010-02-05 08:05:51","","","","112","48","1","","","","660"
"869","4038","2008-08-09 22:40:21","Jason Gritman","2016-10-14 19:50:43","","San Jose, CA","","354","1223","12","","","38","661"
"872","33118","2008-08-09 23:52:40","Derek Park","2016-06-17 20:21:44","","Seattle, WA","<p>Developer at MSFT</p>
","2794","241","11","","","34","662"
"873","1161","2008-08-10 00:07:59","Tao Zhyn","2015-02-10 22:33:02","http://www.flickr.com/photos/tao_zhyn/","","<p>so it goes.</p>
","117","89","8","","","38","663"
"876","101","2008-08-10 03:45:22","Dennis","2008-08-10 22:16:18","http://www.coolrunningskarts.com","Austin, TX","I have been a self taugh person for most of my life.  I have an Associates Degree in Computer and Electronics Engineering Technician thru ITT and I am working on a BA for Computer Science in Computer Forensics.  I am a person that can only find peace in life sitting at a computer and working or playing.","33","0","0","","","34","665"
"877","1196","2008-08-10 04:07:29","Mac","2016-10-10 04:48:23","http://malnakari.tumblr.com","Sunnyvale, CA","<p>Software engineer.</p>
","286","564","2","","","40","666"
"878","3634","2008-08-10 05:50:34","Dominic Cooney","2015-12-02 15:58:47","https://plus.google.com/106914732602379899557/posts","Tokyo, Japan","<p>Hacking on Chrome and <a href=""http://www.chromium.org/blink"" rel=""nofollow"">Blink</a> at Google in Tokyo, Japan.</p>
","328","242","10","","","","667"
"879","708","2008-08-10 06:53:10","Christopher Galpin","2016-10-15 07:45:23","http://codeoptimism.com","Montana","<p>&lt;This field intentionally left blank.&gt;</p>
","185","662","3","","","","668"
"881","122","2008-08-10 07:27:20","jsmorris","2016-10-11 23:00:36","","Chandler, AZ","<p>Agile developer (Ruby, C#, Objective-C), techie, mac enthusiast, hiker, camper, science buff, and huge University of Florida Gator fan and alumnus.</p>
","108","22","0","","","43","670"
"883","1361","2008-08-10 07:32:41","SaM","2016-10-13 11:45:10","http://sam.leberrigaud.org","France","","101","81","1","","","37","671"
"884","5211","2008-08-10 07:41:31","dubek","2016-10-13 11:28:11","","Tel Aviv, Israel","","134","368","3","","","38","672"
"885","1089","2008-08-10 07:42:50","Valters Vingolds","2016-10-15 08:27:45","http://www.linkedin.com/in/valters","Berlin","<p>java, c#, ruby, jruby, python, ruby-on-rails, google-app-engine</p>
","217","172","3","","","38","673"
"886","3816","2008-08-10 07:46:39","jammycakes","2016-10-10 14:40:26","http://jamesmckay.net/","Horsham, United Kingdom","<p>Web developer to the <a href=""http://www.parliament.uk/"" rel=""nofollow"">rich and famous</a> ;)</p>

<ul>
<li><a href=""http://jamesmckay.net/"" rel=""nofollow"">My blog</a></li>
<li><a href=""http://twitter.com/jammycakes"" rel=""nofollow"">Twitter</a></li>
</ul>
","557","95","26","","","","674"
"887","1355","2008-08-10 07:50:30","John Richardson","2014-07-06 20:05:31","","United Kingdom","","109","257","0","","","38","675"
"888","865","2008-08-10 07:50:54","itj","2016-10-11 10:59:49","","United Kingdom","Software engineer, team lead and sometime manager.
Worked on embedded or control systems for eternity.","116","208","6","","","50","676"
"889","5588","2008-08-10 08:04:03","Eldila","2016-08-10 23:51:29","http://jkwiens.com","Vancouver, Canada","<p>I'm a programmer, scientist, and mathematician.</p>
","387","130","5","","","34","677"
"890","5391","2008-08-10 08:05:36","Liedman","2016-10-14 06:43:57","http://www.liedman.net","Sweden","<p>Interested in almost anything related to software development, but specialized in maps and geo. Contributor to <a href=""http://leafletjs.com"" rel=""nofollow"">Leaflet</a>.</p>

<p>Employed as a JavaScript/.NET consultant at Dotnet Mentor, a small Swedish company specializing in high quality software development.</p>

<p>In my free time, I fiddle with Python, prefer Ubuntu Linux and make excursions into C/C++, PHP, Ruby and about every other language that seems interesting.</p>
","544","466","22","","","40","678"
"891","7947","2008-08-10 08:11:40","Zooba","2016-10-13 18:11:05","http://stevedower.id.au/","Australia","<p>I am a developer at Microsoft working on <a href=""http://pytools.codeplex.com"" rel=""nofollow"">Python Tools for Visual Studio</a>, and completed my PhD at <a href=""http://www.swinburne.edu.au"" rel=""nofollow"">Swinburne University of Technology</a>, Australia, in 2012.</p>

<p>I'm also the main developer of the <a href=""http://visualstudiogallery.msdn.microsoft.com/e792686d-542b-474a-8c55-630980e72c30"" rel=""nofollow"">Indent Guides</a> extension for Visual Studio.</p>
","427","1307","21","","","","679"
"893","510860","2008-08-10 08:27:00","Greg Hewgill","2016-10-13 20:10:00","http://hewgill.com","Christchurch, New Zealand","<p>Software geek.</p>

<p>Twitter: <a href=""http://twitter.com/ghewgill"" rel=""nofollow"">@ghewgill</a></p>
","80514","6512","2227","","","46","680"
"894","1295","2008-08-10 08:39:34","lacop","2016-08-25 09:56:26","","Slovakia","","234","915","17","","","","681"
"895","1129","2008-08-10 08:40:28","Devdatta Tengshe","2016-10-14 12:28:29","http://twitter.com/DevdattaTengshe","Mumbai, India","<p>A GIS professional who works with web mapping. My main skills are with ESRI Technology, .NET, FLEX and ORACLE.</p>
","328","167","2","","","31","682"
"896","525","2008-08-10 08:42:40","Emil Rasmussen","2016-10-13 13:25:26","http://noget.net","Århus, Denmark","developer and project manager","116","62","2","","","35","683"
"897","763","2008-08-10 08:48:47","Daniel McPherson","2013-12-24 00:43:43","http://community.zevenseas.com/blogs/daniel","Netherlands","Daniel has been involved in SharePoint since attending the first public announcement of project “Tahoe” at the Microsoft Technical Briefing in January 1999. <br><br>

It has had a profound impact on his career, taking him to the doorstep of hundreds of companies, of all shapes and sizes, in a range of industries,and in over 25 different countries. <br><br>

After 10 years at Microsoft, spent mostly in Microsoft Consulting Services, he is a co-founder and business consultant at zevenseas (www.zevenseas.com)","217","51","23","","","40","684"
"898","1088","2008-08-10 08:59:07","Gerhard Dinhof","2016-10-10 20:52:22","http://trailsandplants.eu","Purkersdorf, Austria","<p>Application Architect, Web &amp; iOS Developer, IBMer</p>
","191","135","1","https://i.stack.imgur.com/iI6EV.jpg","","32","685"
"900","18913","2008-08-10 09:14:03","Arcturus","2016-10-14 17:29:37","http://www.rickfleuren.nl/","Utrecht, Netherlands","<p>I work as a freelance software developer in the Netherlands, specialized in both C# and Java.</p>
","1132","649","13","","","33","686"
"901","106","2008-08-10 09:17:26","rotabla","2012-11-29 12:08:07","","France","","18","51","0","","","38","687"
"903","987","2008-08-10 09:32:48","Frank Grimm","2012-05-16 12:12:38","","Germany","","165","99","5","","","","688"
"905","66614","2008-08-10 09:37:14","Keith","2016-10-15 18:55:03","","Chester, United Kingdom","<p><strong>Keith Henry</strong></p>

<p>Software development manager, running a C# Agile team building applications to structure pay in large organisations.</p>

<p>I'm also on <a href=""http://www.linkedin.com/in/keithhenry"" rel=""nofollow"">Linked In</a>.</p>

<p>Email me on Google's email, my address is ForenameSurname.</p>
","4121","2611","168","","","39","689"
"906","4832","2008-08-10 09:40:59","David Tchepak","2016-10-15 21:51:37","http://www.davesquared.net","Australia","","320","182","0","","","","690"
"907","1470","2008-08-10 09:41:10","Naseer","2016-10-16 02:51:32","http://linkedin.com/in/naseerahmed","Toronto, Canada","<p>Engineer</p>
","132","363","15","","","34","691"
"908","2233","2008-08-10 09:52:02","Whisk","2016-10-15 16:43:18","http://www.smartdesksystems.com","United Kingdom","I'm a .Net developer working for a small company in London, UK.","138","367","9","","","35","692"
"909","12368","2008-08-10 09:56:57","Erik van Brakel","2016-10-07 13:27:07","http://blog.smoothfriction.nl","Dordrecht, Netherlands","I've been programming since I was 10. I started by simply copying code listings printed in magazines. Currently very much into C#/.NET in general, especially the cool new extensions for .NET 3.5.","719","467","22","","","33","693"
"910","481","2008-08-10 10:02:18","cole","2015-08-04 04:31:15","http://tuesproof.com/","Sydney, Australia","<p>Sydney, Australia.</p>

<p>Worked in [M|W|L]AMP and JEE Environments, covering everything from e-commerce to e-learning.</p>

<p>Really like working with open-source software</p>

<ul>
<li>X-HTML</li>
<li>CSS</li>
<li>JavaScript (MooTools &amp; jQuery)</li>
<li>PHP</li>
<li>MySQL</li>
<li>AMFPHP (The PHP side of things)</li>
<li>XML</li>
<li>JSON</li>
<li>Java</li>
<li>JEE</li>
<li>MSSQL</li>
<li>SQLITE</li>
<li>Android</li>
<li>SVN</li>
</ul>
","82","75","0","","","32","694"
"911","371","2008-08-10 10:05:24","winsmith","2008-09-01 09:39:21","http://breakthesystem.org","","","35","0","0","","","","560957"
"912","33022","2008-08-10 10:09:35","jkp","2016-10-09 15:59:15","http://github.com/jkp","Stockholm, Sweden","<p>Software Engineer at Spotify, Stockholm.</p>
","1764","826","13","","","35","695"
"913","563","2008-08-10 10:14:19","Jeroen Dierckx","2016-10-14 06:23:18","http://shore.be","Belgium","Check <a href=""http://shore.be"" rel=""nofollow"">my site</a> for more about me.","182","153","3","","","36","696"
"914","18496","2008-08-10 10:32:48","grapefrukt","2016-10-14 14:02:51","http://grapefrukt.com","Malmö, Sweden","<p>independent game developer.</p>
","1904","820","77","","","32","697"
"915","1","2008-08-10 11:21:38","Jules","2015-08-29 23:27:18","","France","","209","0","0","","","","698"
"916","1178","2008-08-10 11:21:51","ChrisThomas123","2015-02-26 11:25:39","http://www.bonce-ensconced.com","London, United Kingdom","A software engineer and musician from London","173","210","36","","","39","699"
"917","6813","2008-08-10 12:11:24","Mauli","2016-10-14 13:37:19","http://www.juergenrose.com","Munich, Germany","<p>My favourite language is Python, although for work I have to program in Java (Spring, Hibernate, OpenSCADA).</p>
","903","210","9","","","37","700"
"918","2346","2008-08-10 12:15:45","Andrew","2016-10-14 15:32:27","http://www.andrewhjon.es","England, United Kingdom","<p>I program.</p>
","140","85","5","","","33","701"
"919","61","2008-08-10 12:27:07","masc","2009-01-06 02:35:05","http://www.mascgroup.com","Austria","I'm a passioned programmer, C++, Visual Basic, Bash.
Live in a nice home near the lake of constance.","32","0","0","","","38","702"
"920","2630","2008-08-10 12:52:43","Philippe","2016-10-14 13:43:31","http://pvlerick.github.io","Brussels, Belgium","<p>.NET Developer with some experience in Java. Now working in C# again, at last.</p>

<p>Eager to learn from experienced peers and from my mistakes!</p>

<p>#SOreadytohelp</p>
","597","954","4","","","35","703"
"921","577","2008-08-10 12:56:51","Curt Reese","2008-08-25 02:13:40","","United States","","53","0","0","","","44","704"
"922","2344","2008-08-10 14:01:31","Jamie","2016-10-15 14:12:02","http://jamie-rorrison.blogspot.com","Scotland, United Kingdom","<p>Software developer for a small ISV in the UK.
Interested in C#, Delphi, and Agile management</p>
","560","605","44","","","38","705"
"923","53","2008-08-10 14:25:39","AnotherHowie","2014-08-03 06:58:06","http://www.network-weathermap.com/","United Kingdom","Network admin, internal tool developer for a UK isp/msp. Work on a few open source projects as a sideline, mostly <a href=""http://www.network-weathermap.com/"" rel=""nofollow"">Network Weathermap</a>","32","2","0","","","45","706"
"924","421","2008-08-10 16:08:40","Brandon Haugen","2016-10-13 19:48:13","","United States","<a href=""http://careers.stackoverflow.com/brandonhaugen"" rel=""nofollow"">Read about some of the things I have done here.</a>","133","34","3","","","28","707"
"925","1406","2008-08-10 16:16:15","Johannes","2016-10-14 18:17:41","","Vienna, Austria","<h1>SOreadytohelp</h1>
","148","337","14","","","40","708"
"927","3474","2008-08-10 16:58:39","PW.","2016-10-15 08:13:05","","France","","176","371","1","","","","709"
"928","1505","2008-08-10 17:13:08","Alexander Preston","2015-06-28 09:12:55","http://www.beintrepid.co.uk","London, United Kingdom","<p>I am driven but not by a driver.</p>
","142","54","2","","","35","710"
"930","31","2008-08-10 18:37:41","Niels","2014-12-04 00:22:58","","","","35","12","0","","","","711"
"931","4050","2008-08-10 18:42:39","Ran Biron","2016-09-28 15:29:44","http://www.linkedin.com/in/ranbiron","Santa Clara, CA, United States","<p>System architect at HP, primarily working with the Universal CMDB project.</p>

<p>Interested in framework building, thread synchronization and language features. Also in sci-fi books and audio-books, web-comics and cats.</p>
","611","245","9","","","35","712"
"932","3392","2008-08-10 18:44:53","Nikos Steiakakis","2016-10-15 17:24:10","http://careers.stackoverflow.com/niksteiak","Athens, Greece","<p>Software Development enthusiast, currently serving as a software developer (and co-founder) for Geosysta, developing various types of apps, and Geotechpedia</p>

<p>...also developing various custom apps on the side just for the fun of it!</p>
","495","2298","3","","","38","713"
"933","3570","2008-08-10 18:56:12","Shane Arney","2016-10-15 00:08:20","http://shanearney.tumblr.com","Richmond, CA","<p>Stackoverflow is awesome.  I'm just happy to participate.  Interests:</p>

<ul>
<li>iOS</li>
<li>Ruby</li>
<li>Crushing it</li>
</ul>
","107","186","0","https://i.stack.imgur.com/51POa.jpg?s=128&g=1","","35","714"
